,age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
24314,65,398001,9,1,3,0,0,0,0,20,1,1,1
24315,53,31588,13,0,2,0,1,0,0,52,1,0,1
24316,56,189975,10,0,2,0,1,0,1,60,1,0,1
24317,51,231495,16,0,2,0,1,1,0,55,1,0,0
24319,44,186916,14,0,2,0,1,0,0,50,1,0,1
24320,49,213140,9,0,2,0,1,0,1,60,1,0,2
24321,47,176893,9,1,3,3,1,1,0,44,1,0,1
24322,22,115244,12,0,1,0,0,0,0,40,1,1,1
24323,53,313243,10,1,3,0,1,0,1,45,1,0,1
24324,41,169995,10,1,3,0,1,0,0,20,1,1,0
24325,19,198459,9,1,4,0,1,0,1,40,1,1,1
24326,27,66824,13,1,3,1,0,1,0,43,1,1,0
24327,48,52240,11,0,1,0,0,0,0,25,1,0,2
24328,52,35305,4,1,4,0,0,0,0,7,1,1,1
24329,61,186451,15,0,2,0,1,0,1,40,1,0,0
24330,45,160724,13,0,2,2,1,0,0,45,0,0,2
24331,29,210464,5,0,2,0,1,0,0,40,1,1,1
24332,41,207685,10,1,3,0,1,0,0,21,1,1,1
24333,38,233717,10,1,0,3,1,0,0,60,1,1,1
24334,32,222205,10,0,1,0,0,0,0,40,1,0,1
24335,37,167613,9,0,2,0,1,0,0,40,1,1,1
24336,55,148773,6,0,2,0,1,0,0,40,1,1,1
24337,62,68268,9,0,2,0,1,0,0,40,1,1,0
24338,48,174533,9,0,2,0,1,0,0,40,1,1,1
24339,43,273230,10,0,2,0,1,0,0,50,1,0,1
24340,25,187502,9,1,4,3,1,0,0,24,1,1,1
24341,47,209320,9,1,3,0,0,0,0,40,1,1,1
24342,49,56841,13,0,2,0,1,0,0,70,1,1,2
24343,55,254627,9,0,2,0,1,0,0,40,1,1,1
24344,42,42703,9,1,0,0,0,0,0,40,1,1,1
24345,40,374137,9,1,4,0,1,0,0,40,1,1,1
24346,34,196385,11,0,2,0,1,0,0,40,1,1,1
24347,38,192930,9,1,0,0,0,0,0,10,1,1,1
24348,39,99527,9,0,2,0,1,0,0,40,1,0,1
24349,45,185437,12,1,3,0,0,0,0,55,1,1,1
24350,43,247162,12,1,4,0,1,0,0,40,1,1,1
24351,32,131534,9,1,3,3,0,0,0,40,1,1,0
24352,18,184693,10,1,4,0,0,0,0,20,0,1,1
24353,27,704108,14,1,3,0,1,0,0,40,1,1,1
24354,57,220262,12,1,3,0,0,0,0,40,1,1,1
24355,38,95654,9,0,1,0,0,0,0,60,1,1,1
24356,67,89346,13,0,2,0,1,0,0,40,1,0,1
24357,26,94392,7,1,0,0,0,0,0,20,1,1,1
24358,21,334113,9,1,4,0,1,0,0,40,1,1,1
24359,17,32763,6,1,4,0,1,0,0,15,1,1,1
24360,31,136651,9,0,2,0,1,0,0,40,0,1,1
24361,51,240236,12,1,3,3,1,0,0,30,1,1,2
24362,29,53271,13,0,2,0,1,0,0,40,1,0,1
24363,28,31493,13,1,4,0,1,0,0,40,1,0,1
24364,32,195891,12,0,2,0,1,0,0,45,1,0,1
24365,31,209103,10,0,2,0,1,1,0,45,1,1,0
24366,26,211424,10,0,2,0,1,0,0,40,1,0,1
24367,28,84657,13,1,3,0,0,0,0,40,1,1,0
24368,40,151408,14,1,3,0,0,0,0,40,1,1,1
24369,51,106819,4,1,4,0,1,0,0,19,1,1,1
24370,62,132917,10,0,2,3,1,0,0,20,1,1,1
24371,54,146834,6,0,2,0,1,0,0,60,1,1,1
24372,55,164332,9,1,3,0,0,0,0,16,1,1,1
24373,24,30656,9,1,3,0,1,0,0,20,1,1,1
24374,27,113501,14,1,4,0,1,0,0,45,1,1,1
24375,18,165316,9,1,4,0,1,0,0,30,1,1,1
24376,22,233955,13,1,3,1,0,1,0,40,1,0,1
24377,21,126613,9,1,3,0,0,0,0,40,1,1,1
24378,44,361280,10,0,2,2,1,0,0,80,0,0,2
24380,38,165472,13,0,2,0,1,0,0,40,1,0,1
24381,39,99452,13,0,2,0,1,0,0,50,1,0,1
24382,27,84977,9,0,2,0,1,0,0,40,1,1,1
24383,35,240458,7,1,3,3,1,0,0,40,1,1,1
24384,51,230858,10,0,2,0,1,0,1,60,1,0,1
24385,60,123218,10,0,2,0,1,0,0,40,1,1,1
24387,38,115289,9,0,2,0,1,0,0,40,1,1,1
24388,37,373895,10,1,3,3,1,0,0,35,1,1,1
24389,43,152617,10,1,4,0,0,0,0,40,1,1,1
24390,49,72619,10,1,0,0,0,0,0,50,1,1,0
24391,17,41865,6,1,4,0,0,0,0,25,1,1,1
24392,32,190228,9,1,3,0,1,0,0,60,1,1,1
24393,23,193090,13,1,3,0,0,0,0,38,1,1,1
24394,28,138692,13,0,2,0,1,0,1,40,1,0,1
24395,83,153183,13,0,2,0,1,0,1,55,1,0,2
24396,25,181896,13,1,4,0,0,0,0,40,1,1,1
24397,42,268183,13,0,2,0,1,0,1,60,1,1,1
24398,46,213668,7,1,3,0,1,0,0,40,1,1,0
24399,29,99369,13,1,3,4,0,0,0,50,1,1,1
24400,44,104196,14,0,2,0,1,0,0,45,1,0,1
24401,60,176839,15,0,2,0,1,0,0,45,1,0,2
24402,30,99502,11,1,0,1,0,0,0,40,1,1,0
24403,24,183410,10,1,4,0,0,0,0,17,1,1,1
24404,17,25690,6,1,4,0,0,0,0,10,1,1,1
24406,31,188961,12,1,4,0,0,0,0,40,1,1,1
24407,52,114971,10,0,2,0,1,0,0,40,1,0,1
24408,39,121468,13,1,4,2,0,0,0,35,1,1,1
24409,73,191540,13,0,2,0,1,0,0,50,1,0,2
24410,38,146398,9,1,0,3,0,0,0,24,1,1,1
24411,48,193553,9,1,3,3,0,0,0,20,1,1,1
24412,60,121127,6,1,3,0,0,0,0,40,1,1,1
24413,26,389856,9,1,3,0,1,0,0,40,1,1,1
24414,20,290504,9,1,5,0,1,0,0,40,1,1,1
24415,54,137065,16,1,3,0,0,0,0,40,1,0,0
24416,50,212685,9,0,2,3,1,0,0,40,1,1,0
24417,20,71475,10,1,4,0,0,0,0,40,1,1,1
24418,23,111450,10,1,5,3,1,0,0,22,1,1,1
24419,35,225860,11,0,2,0,1,0,0,40,1,0,1
24420,43,129853,6,1,3,3,1,0,0,40,1,1,1
24421,50,99925,9,0,2,0,1,0,0,32,1,1,1
24422,58,227800,2,1,3,3,1,0,0,50,1,1,1
24423,55,111130,12,1,4,2,1,0,0,40,1,1,0
24424,29,100764,13,0,2,0,1,0,0,45,1,0,1
24425,47,275095,10,1,3,0,0,0,0,40,1,1,1
24426,39,147500,9,0,1,3,0,0,0,40,1,1,1
24427,63,150079,9,0,1,0,0,0,0,35,1,0,0
24428,27,140863,9,1,3,0,1,0,0,60,1,1,1
24430,38,193372,10,1,4,0,0,0,0,40,1,1,1
24431,25,196771,9,1,3,0,1,0,0,65,1,1,1
24432,31,231826,9,0,2,0,1,0,0,52,0,1,1
24433,40,196456,10,1,4,0,0,0,0,40,1,1,0
24434,42,34037,16,1,3,0,1,0,0,50,1,1,1
24435,52,174964,9,0,2,0,1,0,0,40,1,0,1
24436,46,91608,13,0,2,0,1,0,0,40,1,0,1
24437,31,403468,10,1,0,0,0,0,0,50,0,1,1
24438,33,112900,9,1,0,0,0,0,0,40,1,1,1
24439,58,242670,9,1,0,0,0,0,0,40,1,1,1
24440,52,187830,9,1,0,0,1,1,0,36,1,0,0
24441,25,368115,13,1,3,0,1,1,0,35,1,0,2
24442,54,343242,13,0,2,0,1,0,0,40,1,0,1
24443,46,113390,14,0,2,0,1,0,1,60,1,1,1
24444,28,200733,9,0,2,0,1,0,0,40,1,1,1
24445,24,236769,4,0,2,0,1,0,0,40,1,1,2
24446,39,22494,13,1,3,0,0,0,0,40,1,1,1
24447,60,129379,10,0,2,0,1,0,0,40,1,1,0
24448,22,239098,9,1,0,0,0,0,0,40,1,1,1
24449,27,167501,13,1,4,0,0,0,0,40,1,1,1
24450,35,77146,13,0,2,0,1,0,0,45,1,0,1
24451,47,82797,13,0,2,0,1,0,0,50,1,1,1
24452,33,134886,13,0,1,0,0,0,0,50,1,0,2
24453,40,218558,13,0,2,0,1,0,0,45,1,0,2
24454,38,207568,13,0,2,0,1,1,0,40,1,0,1
24455,26,196899,12,1,3,4,0,0,0,40,1,1,1
24456,54,200960,13,0,2,0,1,0,0,50,1,0,2
24458,60,232337,4,1,3,0,1,0,0,40,1,1,1
24459,32,98656,14,1,3,0,0,0,0,40,1,1,1
24460,19,194260,10,1,4,0,0,0,0,15,1,1,0
24462,31,234976,7,1,0,0,0,0,0,48,1,1,1
24463,29,349116,9,1,0,0,0,0,0,25,1,1,1
24464,39,175390,9,1,0,3,0,0,0,40,1,1,1
24466,26,214637,9,1,0,0,0,0,0,35,1,1,1
24467,27,185127,11,1,4,0,1,0,0,40,1,1,1
24468,52,98752,5,1,0,0,0,0,0,40,1,1,1
24469,50,218382,10,1,0,3,0,0,0,40,1,1,0
24470,51,153486,9,0,2,0,1,0,0,45,1,0,1
24471,51,174102,9,0,2,0,1,0,0,40,1,0,0
24472,40,137142,9,0,2,0,1,0,0,40,1,0,1
24473,61,241013,4,1,3,3,1,0,0,40,1,1,1
24474,35,267798,9,1,0,0,1,0,0,40,1,1,1
24476,31,263561,14,0,2,0,1,0,0,40,1,0,1
24477,43,113324,9,0,2,0,1,0,1,40,1,0,1
24478,20,39764,9,1,4,0,1,0,0,40,1,1,1
24479,35,172186,10,1,3,0,1,0,0,40,1,1,1
24480,30,460408,10,0,2,0,1,0,1,45,1,1,1
24481,42,185129,15,0,2,0,1,0,1,40,1,0,2
24482,51,61270,9,0,2,0,1,0,0,40,1,0,1
24483,39,124685,14,1,3,2,1,0,0,99,0,0,2
24484,69,76968,5,0,2,0,1,0,0,25,1,1,2
24486,29,37933,10,1,0,3,0,1,0,40,1,1,0
24487,21,38772,10,1,4,0,1,0,0,20,1,1,1
24488,24,172496,13,1,3,0,1,0,0,55,1,1,1
24489,55,306164,9,0,2,3,1,0,0,40,1,1,1
24490,42,33795,9,0,2,0,1,0,0,45,1,1,2
24491,48,47686,7,0,1,0,0,0,0,40,1,1,1
24492,31,193132,13,1,3,0,0,0,0,42,1,1,1
24493,52,400004,11,0,2,0,1,0,0,40,1,0,1
24494,30,101283,10,1,3,0,0,0,0,40,1,1,1
24495,29,192384,9,1,3,0,1,0,0,40,1,1,1
24496,32,113838,10,0,2,0,1,0,0,40,1,1,1
24497,47,278322,10,0,2,0,1,1,0,40,1,0,1
24498,56,199713,5,0,2,0,1,0,0,40,1,1,1
24499,40,236021,10,0,2,0,1,0,0,40,1,1,1
24500,20,138938,10,1,4,0,0,0,0,10,1,1,1
24501,36,126946,10,1,3,0,1,0,0,40,1,1,1
24502,45,44791,13,1,3,0,1,0,0,40,1,1,1
24503,38,31964,5,0,2,0,1,0,0,40,1,1,1
24504,60,352156,15,0,2,0,1,0,0,40,1,0,0
24505,70,205860,14,0,2,3,1,0,0,40,1,1,2
24506,21,113106,10,1,4,0,0,0,0,30,1,1,1
24507,57,89182,9,1,3,0,0,0,0,40,1,1,1
24508,33,250782,9,0,2,0,1,0,0,48,1,1,1
24509,37,193855,9,0,2,0,1,0,1,50,1,1,1
24510,50,132716,15,0,2,0,1,1,0,50,1,0,2
24511,68,218637,10,0,2,0,1,0,1,55,1,0,1
24512,28,177955,7,0,1,0,0,0,0,40,0,1,1
24513,32,198660,10,0,2,0,1,0,0,40,1,1,1
24514,30,207937,15,1,3,0,1,1,0,50,1,0,1
24515,18,168740,7,1,4,0,1,0,0,30,1,1,1
24516,45,199625,10,1,0,0,0,0,0,20,1,1,1
24517,22,213902,9,1,0,0,0,0,0,40,0,1,1
24518,38,208379,13,1,3,0,0,0,0,8,1,1,1
24519,37,113120,11,1,3,0,0,0,0,40,1,1,1
24520,23,57827,13,1,3,0,1,0,0,40,1,1,1
24521,59,515712,4,0,2,0,1,0,0,40,1,1,1
24522,48,54190,15,0,2,0,1,1,0,40,1,0,2
24523,53,134793,10,0,2,0,1,1,0,50,1,0,2
24524,18,396270,9,1,4,0,1,0,0,25,1,1,1
24525,30,231620,13,1,3,0,0,0,0,40,0,1,1
24526,50,174655,10,0,2,0,1,0,0,45,1,0,1
24528,38,344480,9,0,2,0,1,1,0,40,1,1,2
24529,48,176732,5,1,3,0,0,0,0,40,1,1,1
24530,60,143932,9,0,2,0,1,0,0,40,1,1,1
24531,46,551962,9,1,0,0,0,0,0,50,0,1,1
24533,39,257942,13,0,2,0,1,0,0,60,1,0,1
24534,55,253062,10,0,2,0,1,0,0,40,1,0,0
24535,17,193748,7,1,4,0,1,0,0,15,1,1,1
24536,46,368561,13,0,2,0,1,0,0,55,1,0,1
24537,50,192964,9,1,0,0,0,0,0,65,1,1,1
24538,32,217304,13,1,3,3,1,0,0,30,1,1,1
24539,18,120029,9,1,4,0,0,0,0,40,1,1,1
24540,34,62124,9,1,3,3,1,0,0,40,1,1,1
24541,50,94885,13,1,3,0,1,0,0,45,1,0,1
24542,32,192565,7,0,2,0,1,0,0,55,1,1,1
24543,23,220912,13,1,3,3,0,0,0,40,1,1,0
24544,26,184120,13,1,3,0,1,0,0,50,1,1,1
24545,46,140782,12,1,3,0,0,0,0,50,1,1,1
24546,43,170785,10,0,2,0,1,0,0,55,1,1,2
24547,32,90705,9,0,2,0,1,0,0,60,1,0,1
24548,37,108293,12,1,0,0,0,0,0,38,1,1,0
24549,48,168283,10,0,2,0,1,0,0,45,1,0,1
24550,28,339372,13,1,3,0,1,0,1,40,1,1,1
24551,43,193672,9,0,2,0,1,0,0,40,1,1,1
24552,51,143865,6,1,3,0,0,0,0,24,1,1,0
24553,30,209317,9,1,3,0,1,0,0,50,0,1,1
24554,34,204461,14,0,2,0,1,0,0,50,1,0,0
24555,34,137088,9,0,5,1,1,0,0,40,1,1,1
24556,41,149102,13,0,2,0,1,0,0,60,1,0,1
24557,53,182855,6,1,0,0,0,0,0,48,1,1,1
24558,42,572751,1,0,2,0,1,0,0,40,0,1,1
24559,18,83451,9,1,4,0,0,0,0,30,1,1,1
24560,81,98116,13,1,3,0,1,0,0,50,1,0,1
24561,40,119225,11,0,2,0,1,0,0,40,1,1,1
24562,26,134888,13,1,4,0,0,0,0,35,1,1,1
24563,20,745817,10,1,4,0,0,0,0,15,1,1,1
24564,41,88368,9,1,3,0,0,0,0,50,1,1,1
24565,49,122066,14,0,2,0,1,0,0,45,1,0,0
24566,22,363219,10,1,3,0,0,0,0,20,1,1,1
24567,46,84402,13,1,3,0,1,0,0,45,1,0,1
24568,56,34626,10,1,3,0,0,0,1,40,1,1,1
24569,35,150042,9,0,1,0,0,0,0,40,1,0,1
24570,34,48014,13,1,3,0,0,0,0,35,1,1,1
24571,29,177398,14,0,1,0,0,0,0,40,1,0,0
24573,35,422933,13,1,3,0,1,0,0,37,1,1,1
24574,29,131088,10,0,2,0,1,0,0,40,1,1,1
24575,21,178255,10,1,3,0,0,0,0,30,0,1,1
24576,52,129311,10,0,2,0,1,0,0,95,1,0,2
24577,45,473171,9,0,2,0,1,0,0,40,1,1,1
24578,43,236985,9,0,2,3,1,0,0,40,1,1,1
24581,35,207568,6,1,4,0,1,0,0,40,1,1,1
24582,30,85708,9,0,2,0,1,0,0,40,1,1,1
24583,45,98765,9,1,0,0,0,0,0,40,0,1,1
24584,29,192283,10,1,5,0,0,0,0,20,1,1,1
24585,29,271012,6,1,4,3,0,0,0,40,1,1,0
24586,33,189265,13,1,3,0,0,0,0,40,1,1,1
24587,17,321880,6,1,4,3,1,0,0,15,1,1,1
24588,52,177465,9,1,0,0,0,0,0,25,1,1,1
24589,24,127647,10,1,0,0,0,0,0,35,1,1,1
24590,32,119033,9,0,2,0,1,0,0,40,1,0,0
24591,40,289748,13,1,3,0,0,1,0,48,1,1,1
24593,33,284531,13,1,3,0,0,0,0,40,1,1,1
24594,30,251120,4,1,3,0,1,0,0,38,1,1,1
24595,28,113870,9,1,3,0,1,0,0,40,1,1,1
24596,62,170114,12,0,2,0,1,0,0,50,1,1,3
24597,46,121124,13,0,2,0,1,1,0,40,1,0,0
24598,32,328199,11,1,3,0,0,0,0,64,1,1,1
24599,26,206307,9,0,2,0,1,0,0,40,1,0,1
24600,41,236021,13,0,2,0,1,1,0,40,1,0,2
24601,57,170603,10,0,2,0,1,0,0,40,1,0,0
24602,52,74275,10,0,2,0,1,1,0,45,1,0,1
24603,35,112271,13,0,2,0,1,0,0,50,1,0,2
24604,19,118306,9,1,4,0,1,0,0,16,1,1,1
24605,49,126754,13,1,3,0,1,0,0,45,1,0,1
24607,38,205359,7,0,1,0,0,0,0,32,1,1,1
24608,30,398662,9,1,4,0,1,0,0,40,1,1,1
24609,32,202498,7,0,2,0,1,0,0,40,0,1,1
24610,32,105650,9,0,1,0,0,0,0,50,1,0,1
24611,46,191204,11,1,4,0,0,0,0,40,1,1,1
24612,22,56582,9,1,3,0,1,0,0,50,1,1,1
24613,47,51579,10,0,2,0,1,0,0,50,1,1,0
24614,57,152030,10,0,1,0,0,0,0,25,1,0,2
24615,47,227310,10,1,0,3,0,0,0,40,1,1,1
24616,41,55854,13,0,2,0,1,0,0,56,1,0,1
24617,36,28996,9,0,2,0,1,0,0,40,1,1,0
24618,32,160634,13,0,2,0,1,0,0,60,1,1,1
24619,37,222450,7,1,5,0,1,0,0,40,0,1,1
24620,36,180419,9,0,2,0,1,0,0,45,1,1,2
24621,64,116084,9,0,2,0,1,1,0,40,1,1,1
24622,17,202521,6,1,4,0,1,0,0,15,1,1,1
24623,23,186014,10,1,4,0,0,0,0,15,1,1,1
24624,40,88368,10,1,0,0,0,1,0,40,1,1,1
24625,42,190044,13,0,2,0,1,1,0,50,1,0,0
24626,37,35330,9,0,2,0,1,0,0,42,1,1,2
24627,35,84848,10,1,0,0,0,0,0,40,1,1,0
24628,56,176280,9,1,3,0,1,0,0,50,1,1,2
24629,52,145271,13,0,2,2,1,0,0,40,1,1,1
24630,37,108320,13,0,2,0,1,0,0,45,1,0,0
24631,48,106377,16,0,2,0,1,0,0,65,1,0,0
24632,24,258730,9,1,4,0,0,0,0,40,0,1,1
24633,33,58305,11,0,2,0,1,0,0,40,1,1,1
24634,39,341672,11,0,2,2,1,0,0,40,0,1,1
24635,34,176648,9,1,3,3,1,0,0,42,1,1,1
24637,23,481175,10,1,4,4,1,0,0,24,0,1,1
24638,49,187454,9,0,2,0,1,1,0,65,1,0,1
24639,18,25837,9,1,3,0,1,0,0,25,1,1,1
24640,20,385077,8,1,4,0,1,0,0,40,1,1,1
24641,54,68985,14,0,2,0,1,0,0,55,1,0,1
24642,19,181572,10,1,4,0,1,0,0,40,1,1,1
24643,53,23698,9,0,2,0,1,0,0,46,1,0,1
24645,28,162298,9,1,4,0,1,0,0,40,1,1,1
24646,35,144608,9,0,2,0,1,0,0,40,1,1,1
24647,20,250630,10,1,3,0,0,0,0,20,1,1,1
24648,31,150441,10,1,3,0,0,0,0,50,1,1,1
24649,37,189251,16,1,0,0,0,0,0,40,1,1,1
24650,64,260082,8,0,2,0,1,0,0,40,0,1,1
24651,42,139126,10,0,2,0,1,0,0,40,1,0,1
24652,27,50132,10,1,3,0,1,0,0,50,1,1,1
24653,36,167691,10,1,0,0,0,0,0,50,1,1,2
24654,36,77820,10,0,2,0,1,0,0,40,1,0,1
24655,23,156513,9,1,4,3,1,0,0,40,1,1,1
24656,46,248059,9,0,2,0,1,1,0,40,1,1,1
24657,24,283092,7,1,3,3,1,0,0,35,0,1,1
24658,22,175883,9,1,4,0,0,0,0,40,1,1,1
24659,62,232308,13,0,2,0,1,0,0,40,1,0,1
24660,19,269991,9,1,4,0,1,0,0,40,0,1,1
24661,20,305446,9,1,4,0,1,0,0,30,1,1,1
24663,57,78707,9,1,4,0,0,0,0,40,1,1,1
24664,19,351802,9,1,4,0,1,0,0,35,1,1,1
24665,37,196529,14,0,1,0,0,0,0,45,1,0,0
24666,35,175769,9,0,2,0,1,0,0,65,1,0,2
24667,17,153021,8,1,4,0,0,0,0,20,1,1,1
24668,36,331902,10,1,0,0,0,0,0,35,1,1,0
24669,50,279461,10,0,2,0,1,0,0,40,1,0,1
24670,35,145704,9,0,1,0,0,1,0,35,1,1,1
24671,27,205499,16,1,3,0,1,0,0,77,1,1,0
24672,28,293926,9,0,2,0,1,0,1,30,1,1,1
24673,29,69132,15,1,3,0,1,1,0,60,1,0,2
24674,25,113099,9,1,3,3,1,0,0,40,1,1,1
24675,47,206947,12,1,3,0,0,0,0,67,1,1,2
24676,29,159782,14,0,1,0,0,0,0,45,1,0,0
24677,19,410543,9,1,3,0,0,0,0,40,1,1,1
24678,49,34446,10,0,2,0,1,0,0,40,1,1,1
24679,31,209101,15,0,2,0,1,0,0,25,1,0,1
24680,43,95902,12,0,1,3,0,0,0,40,1,1,0
24681,56,214323,7,0,2,0,1,0,0,40,1,1,2
24682,42,236323,9,1,0,0,0,0,0,40,1,1,1
24683,45,201127,10,0,2,0,1,0,0,56,1,0,0
24684,40,142886,13,1,0,0,0,0,0,40,1,1,1
24685,44,77313,10,1,0,0,0,0,0,38,1,1,1
24687,36,187098,9,1,0,0,0,0,0,40,1,1,1
24688,19,196857,10,1,4,0,0,0,0,20,1,1,1
24689,53,155314,9,0,1,0,0,0,0,40,1,0,0
24690,72,203289,10,0,2,0,1,0,0,35,1,1,2
24691,46,117059,11,0,2,1,1,0,0,60,1,1,1
24692,33,178587,10,1,0,0,0,0,0,37,1,1,1
24693,22,82393,5,1,4,2,1,0,0,40,0,1,1
24696,46,72896,5,0,2,0,1,0,0,43,1,1,1
24697,33,134886,9,1,4,0,0,0,0,20,1,1,1
24698,32,223212,1,0,2,0,1,0,0,40,0,1,1
24699,52,174752,9,1,3,0,1,0,0,40,1,1,2
24700,27,230563,9,1,4,0,0,0,0,40,1,1,1
24701,48,353824,9,0,2,0,1,0,0,72,1,0,0
24702,22,117363,10,1,3,0,0,0,0,35,1,1,1
24703,25,285367,9,1,3,0,1,0,0,50,1,1,1
24705,38,198170,11,0,2,0,1,0,0,40,1,1,1
24706,37,38948,9,0,2,0,1,0,0,50,1,1,1
24707,49,188515,10,1,0,0,0,0,0,40,1,1,1
24708,40,177810,13,0,2,0,1,0,0,30,1,1,2
24709,48,188432,9,0,2,0,1,1,0,46,1,0,1
24710,31,178506,10,1,0,3,0,0,0,40,1,1,1
24711,40,129298,9,0,2,0,1,0,0,45,1,1,2
24712,25,165315,9,1,0,0,0,0,0,37,1,1,1
24713,68,117236,13,0,2,0,1,1,0,45,1,0,1
24715,19,63434,8,1,4,0,0,0,0,30,1,1,1
24716,35,140854,9,1,3,0,1,0,0,60,1,1,2
24717,28,133043,9,1,0,0,0,0,0,50,1,1,1
24718,53,113176,9,1,3,0,0,1,0,40,1,1,1
24719,33,259301,10,0,2,0,1,0,0,41,1,1,1
24720,20,196643,9,1,4,0,1,0,0,40,1,1,1
24721,45,364365,13,1,3,0,0,0,0,35,1,1,2
24722,36,269318,13,0,2,0,1,0,0,50,1,0,1
24723,34,108454,10,0,2,0,1,0,0,45,1,1,1
24724,32,171637,10,1,4,0,0,0,0,40,1,1,1
24725,19,183589,10,1,4,0,1,0,0,25,1,1,1
24726,24,107801,9,1,4,0,0,0,0,40,1,1,1
24727,34,179877,10,0,2,0,1,0,0,40,1,0,1
24728,32,168981,9,1,5,0,0,0,0,35,1,1,1
24729,37,120590,9,0,2,0,1,0,0,45,1,0,1
24730,31,310773,10,1,0,0,0,0,0,40,0,1,1
24731,21,197050,10,1,4,0,0,0,0,35,1,1,1
24732,47,159726,9,0,2,0,1,0,0,85,1,0,1
24733,23,210797,10,0,2,0,1,0,0,40,1,1,1
24734,33,55291,14,0,2,0,1,0,0,40,1,0,1
24736,17,276718,9,1,4,0,1,0,0,20,1,1,1
24737,67,336163,9,0,2,0,1,0,0,24,1,1,1
24738,57,112840,14,0,2,0,1,0,0,55,1,0,1
24739,17,165918,7,1,4,0,1,0,0,20,0,1,1
24740,53,165745,9,0,2,0,1,0,0,40,1,1,1
24741,25,259299,10,0,2,0,1,1,0,50,1,0,2
24742,24,197731,9,0,2,0,1,0,0,49,1,0,0
24743,48,197702,10,0,2,0,1,0,0,40,1,1,2
24744,51,162238,14,0,2,0,1,0,1,47,1,0,1
24745,38,213260,9,1,3,3,1,0,0,40,1,1,1
24746,51,53833,9,0,2,0,1,0,0,46,1,0,1
24747,18,89419,9,1,4,0,0,0,0,10,1,1,1
24748,23,119704,10,1,0,0,0,0,0,40,1,1,1
24749,42,433170,10,0,2,0,1,0,0,60,1,0,1
24751,39,172538,9,1,0,0,1,0,0,40,1,1,1
24753,39,158956,10,1,0,3,0,0,0,40,1,1,1
24754,21,25631,10,1,4,0,1,0,0,40,1,1,2
24755,26,476558,4,1,3,0,1,0,0,40,0,1,1
24756,54,35576,10,0,2,0,1,0,0,40,1,1,0
24757,34,203463,10,1,3,0,0,0,0,40,1,1,1
24758,32,317647,9,1,4,0,1,0,0,40,1,1,0
24759,59,170411,4,0,2,0,1,0,0,40,1,1,2
24761,54,220055,13,1,0,0,0,0,0,40,1,1,1
24762,54,231482,13,0,2,0,1,0,0,40,1,1,1
24763,67,335979,9,1,3,0,0,1,0,18,1,1,1
24764,33,279173,9,0,2,0,1,0,0,60,1,1,1
24765,37,89559,9,0,1,0,0,0,0,40,1,1,1
24766,47,161950,13,1,3,0,0,0,0,25,0,1,1
24767,51,131068,9,1,3,0,0,0,0,40,1,1,1
24768,45,219632,9,0,2,0,1,0,0,40,1,1,1
24769,19,175507,9,1,3,0,0,0,0,30,1,1,1
24770,58,182062,16,0,2,0,1,0,0,24,1,0,2
24771,27,287476,9,1,3,3,1,1,0,40,1,1,1
24772,36,206253,10,1,3,0,0,0,1,40,1,1,1
24774,51,21698,9,1,3,0,0,0,0,40,1,1,1
24775,45,328051,14,1,3,0,0,0,0,60,1,1,2
24776,32,356689,9,1,0,0,1,1,0,40,1,1,1
24777,59,121865,9,1,3,3,0,0,0,40,1,1,1
24778,45,420986,13,0,2,0,1,0,0,40,1,0,2
24780,54,288992,6,1,0,0,1,1,0,68,1,0,1
24782,29,188909,13,1,4,3,0,0,0,42,1,1,0
24783,28,213081,7,1,3,3,0,0,0,40,0,1,1
24784,18,157131,7,1,4,0,0,0,0,40,1,1,2
24785,49,98010,13,1,3,0,0,0,0,50,1,1,1
24786,46,207677,9,1,3,0,1,0,0,30,1,1,1
24788,56,266091,13,1,3,0,0,0,0,45,0,1,1
24789,41,106627,12,1,0,3,0,0,0,50,1,1,1
24790,50,167793,15,0,2,0,1,0,1,60,1,0,2
24791,74,206682,10,0,2,0,1,0,1,35,1,1,2
24792,30,243165,9,0,2,0,1,0,0,40,1,1,1
24793,62,201928,9,1,0,3,0,0,0,40,1,1,1
24794,19,128346,9,1,4,0,0,0,0,40,1,1,1
24795,29,197288,9,0,1,3,0,0,0,40,1,1,1
24797,36,245521,4,0,2,0,1,0,0,35,0,1,1
24798,36,129591,9,1,3,0,1,0,0,40,1,1,1
24799,51,47415,12,0,1,0,0,0,1,30,1,1,0
24800,37,188563,10,0,2,0,1,1,0,50,1,0,2
24801,29,184710,9,0,2,0,1,0,0,40,1,1,2
24802,17,63734,6,1,4,0,1,0,0,20,1,1,1
24803,18,111256,9,1,4,0,0,0,0,20,1,1,1
24804,40,111483,13,1,4,0,1,0,0,40,1,1,2
24805,26,266639,13,1,3,0,0,0,0,40,1,1,2
24806,42,93853,10,0,2,0,1,0,0,45,1,1,2
24807,32,184207,9,1,3,0,1,0,0,40,1,1,1
24808,33,238002,5,0,5,0,1,0,0,40,0,1,1
24810,43,196545,13,0,2,0,1,0,1,40,1,0,1
24811,47,144844,9,0,2,0,1,0,0,40,1,1,1
24812,37,280500,10,1,4,3,0,0,0,40,1,1,1
